Site,Collar#,Year-Month,Month,MonthCount,Week,Day,DateGMT-3,TimeGMT-3,Lat_w84,Long_w84,Altitude,X_mov,Y_mov,TTF,Temperature,DateTime.adeformat,Month2,Month3,Time2,Time3,x_adj,y_adj,Active/Inactive
Caetetus,5658,18-07,7,1,3,16,7/10/2018,13:00,-22.3939833,-49.687205,682,8,2,30,26,07/10/18-13:00,7,7,13,13,0.27,0.07,active
Caetetus,5658,18-07,7,1,3,16,7/10/2018,15:00,-22.4062233,-49.6934783,0,1,2,113,28,07/10/18-15:00,7,7,15,15,0.01,0.02,inactive
Caetetus,5658,18-07,7,1,3,16,7/10/2018,17:00,-22.415985,-49.6850033,497,4,3,30,27,07/10/18-17:00,7,7,17,17,0.13,0.1,active
Caetetus,5658,18-07,7,1,3,16,7/10/2018,19:00,-22.415765,-49.6864617,522,1,0,43,27,07/10/18-19:00,7,7,19,19,0.02,0,inactive
Caetetus,5658,18-07,7,1,3,16,7/10/2018,21:00,-22.4158317,-49.6859867,537,0,0,30,31,07/10/18-21:00,7,7,21,21,0,0,inactive
Caetetus,5658,18-07,7,1,3,16,7/10/2018,23:00,-22.41525,-49.6845033,173,0,0,30,33,07/10/18-23:00,7,7,23,23,0,0,inactive
Caetetus,5658,18-07,7,1,3,17,7/11/2018,1:00,-22.4131433,-49.68635,569,0,2,30,23,07/11/18-01:00,7,7,1,1,0,0.07,inactive
Caetetus,5658,18-07,7,1,3,17,7/11/2018,3:00,-22.407165,-49.6883883,524,0,0,30,32,07/11/18-03:00,7,7,3,3,0,0,inactive
Caetetus,5658,18-07,7,1,3,17,7/11/2018,5:00,-22.40582,-49.6879317,503,0,0,41,37,07/11/18-05:00,7,7,5,5,0,0,inactive
Caetetus,5658,18-07,7,1,3,17,7/11/2018,7:00,-22.40709,-49.6887233,625,7,6,177,34,07/11/18-07:00,7,7,7,7,0.04,0.03,inactive
Caetetus,5658,18-07,7,1,3,17,7/11/2018,9:00,-22.401575,-49.6990483,0,0,0,150,26,07/11/18-09:00,7,7,9,9,0,0,inactive
Caetetus,5658,18-07,7,1,3,17,7/11/2018,11:00,-22.3986583,-49.697165,517,27,10,119,29,07/11/18-11:00,7,7,11,11,0.23,0.08,active
Caetetus,5658,18-07,7,1,3,17,7/11/2018,13:00,-22.3879617,-49.694455,744,8,0,42,31,07/11/18-13:00,7,7,13,13,0.19,0,active
Caetetus,5658,18-07,7,1,3,17,7/11/2018,15:00,-22.3902283,-49.6951883,547,6,4,50,31,07/11/18-15:00,7,7,15,15,0.12,0.08,active
Caetetus,5658,18-07,7,1,3,17,7/11/2018,17:00,-22.3844317,-49.6843167,610,6,5,30,28,07/11/18-17:00,7,7,17,17,0.2,0.17,active
Caetetus,5658,18-07,7,1,3,17,7/11/2018,19:00,-22.3869783,-49.6821017,658,3,2,32,27,07/11/18-19:00,7,7,19,19,0.09,0.06,active
Caetetus,5658,18-07,7,1,3,17,7/11/2018,21:00,-22.3869033,-49.6825933,705,0,0,94,31,07/11/18-21:00,7,7,21,21,0,0,inactive
Caetetus,5658,18-07,7,1,3,17,7/11/2018,23:00,-22.3873217,-49.6821567,0,0,0,147,32,07/11/18-23:00,7,7,23,23,0,0,inactive
Caetetus,5658,18-07,7,1,3,18,7/12/2018,1:00,-22.3876783,-49.6820117,993,0,0,88,33,07/12/18-01:00,7,7,1,1,0,0,inactive
Caetetus,5658,18-07,7,1,3,18,7/12/2018,3:00,-22.3875233,-49.682495,579,1,0,54,32,07/12/18-03:00,7,7,3,3,0.02,0,inactive
Caetetus,5658,18-07,7,1,3,18,7/12/2018,5:00,-22.38822,-49.6826983,469,0,0,30,32,07/12/18-05:00,7,7,5,5,0,0,inactive
Caetetus,5658,18-07,7,1,3,18,7/12/2018,7:00,-22.38722,-49.6825533,630,1,0,42,34,07/12/18-07:00,7,7,7,7,0.02,0,inactive
Caetetus,5658,18-07,7,1,3,18,7/12/2018,9:00,-22.3841417,-49.6883417,639,16,12,54,22,07/12/18-09:00,7,7,9,9,0.3,0.22,active
Caetetus,5658,18-07,7,1,3,18,7/12/2018,11:00,-22.3823633,-49.6895317,581,21,6,102,26,07/12/18-11:00,7,7,11,11,0.21,0.06,active
Caetetus,5658,18-07,7,1,3,18,7/12/2018,13:00,-22.387265,-49.69328,657,1,0,30,32,07/12/18-13:00,7,7,13,13,0.03,0,inactive
Caetetus,5658,18-07,7,1,3,18,7/12/2018,17:00,-22.3803317,-49.6893767,603,4,6,50,28,07/12/18-17:00,7,7,17,17,0.08,0.12,active
Caetetus,5658,18-07,7,1,3,18,7/12/2018,19:00,-22.38309,-49.6833633,612,0,0,31,28,07/12/18-19:00,7,7,19,19,0,0,inactive
Caetetus,5658,18-07,7,1,3,18,7/12/2018,21:00,-22.3823883,-49.6834,646,0,0,42,31,07/12/18-21:00,7,7,21,21,0,0,inactive
Caetetus,5658,18-07,7,1,3,18,7/12/2018,23:00,-22.3814867,-49.6837817,674,0,0,55,34,07/12/18-23:00,7,7,23,23,0,0,inactive
Caetetus,5658,18-07,7,1,3,19,7/13/2018,3:00,-22.3816133,-49.68389,643,3,2,40,28,07/13/18-03:00,7,7,3,3,0.08,0.05,active
Caetetus,5658,18-07,7,1,3,19,7/13/2018,5:00,-22.3819717,-49.6842817,604,0,0,30,31,07/13/18-05:00,7,7,5,5,0,0,inactive
Caetetus,5658,18-07,7,1,3,19,7/13/2018,7:00,-22.38143,-49.6836017,706,0,0,43,31,07/13/18-07:00,7,7,7,7,0,0,inactive
Caetetus,5658,18-07,7,1,3,19,7/13/2018,9:00,-22.3836333,-49.6815117,556,16,6,54,25,07/13/18-09:00,7,7,9,9,0.3,0.11,active
Caetetus,5658,18-07,7,1,3,19,7/13/2018,11:00,-22.386135,-49.690615,586,4,2,30,28,07/13/18-11:00,7,7,11,11,0.13,0.07,active
Caetetus,5658,18-07,7,1,3,19,7/13/2018,13:00,-22.3894317,-49.6948667,0,5,3,112,33,07/13/18-13:00,7,7,13,13,0.04,0.03,active
Caetetus,5658,18-07,7,1,3,19,7/13/2018,15:00,-22.3890483,-49.7010283,607,24,11,72,28,07/13/18-15:00,7,7,15,15,0.33,0.15,active
Caetetus,5658,18-07,7,1,3,19,7/13/2018,17:00,-22.3905517,-49.6981817,733,14,4,50,29,07/13/18-17:00,7,7,17,17,0.28,0.08,active
Caetetus,5658,18-07,7,1,3,19,7/13/2018,19:00,-22.3895667,-49.6961533,598,0,0,41,30,07/13/18-19:00,7,7,19,19,0,0,inactive
Caetetus,5658,18-07,7,1,3,19,7/13/2018,21:00,-22.3875367,-49.69514,644,3,0,40,27,07/13/18-21:00,7,7,21,21,0.08,0,active
Caetetus,5658,18-07,7,1,3,19,7/13/2018,23:00,-22.3888017,-49.695295,673,4,0,55,30,07/13/18-23:00,7,7,23,23,0.07,0,active
Caetetus,5658,18-07,7,1,3,20,7/14/2018,1:00,-22.3891467,-49.69564,651,0,1,42,30,07/14/18-01:00,7,7,1,1,0,0.02,inactive
Caetetus,5658,18-07,7,1,3,20,7/14/2018,3:00,-22.3885817,-49.695675,609,0,0,38,31,07/14/18-03:00,7,7,3,3,0,0,inactive
Caetetus,5658,18-07,7,1,3,20,7/14/2018,5:00,-22.3898433,-49.6960733,514,10,2,169,29,07/14/18-05:00,7,7,5,5,0.06,0.01,active
Caetetus,5658,18-07,7,1,3,20,7/14/2018,7:00,-22.3901017,-49.6963783,639,0,0,43,32,07/14/18-07:00,7,7,7,7,0,0,inactive
Caetetus,5658,18-07,7,1,3,20,7/14/2018,9:00,-22.39008,-49.6963317,647,0,0,37,31,07/14/18-09:00,7,7,9,9,0,0,inactive
Caetetus,5658,18-07,7,1,3,20,7/14/2018,11:00,-22.3903083,-49.6963083,663,0,0,41,32,07/14/18-11:00,7,7,11,11,0,0,inactive
Caetetus,5658,18-07,7,1,3,20,7/14/2018,13:00,-22.3920933,-49.6830817,731,2,0,33,29,07/14/18-13:00,7,7,13,13,0.06,0,active
Caetetus,5658,18-07,7,1,3,20,7/14/2018,15:00,-22.3925233,-49.6824433,655,11,4,55,30,07/14/18-15:00,7,7,15,15,0.2,0.07,active
Caetetus,5658,18-07,7,1,3,20,7/14/2018,17:00,-22.39027,-49.6812783,742,20,9,54,30,07/14/18-17:00,7,7,17,17,0.37,0.17,active
Caetetus,5658,18-07,7,1,3,20,7/14/2018,19:00,-22.389595,-49.678895,640,19,8,74,32,07/14/18-19:00,7,7,19,19,0.26,0.11,active
Caetetus,5658,18-07,7,1,3,20,7/14/2018,21:00,-22.38977,-49.678665,705,13,2,45,35,07/14/18-21:00,7,7,21,21,0.29,0.04,active
Caetetus,5658,18-07,7,1,3,20,7/14/2018,23:00,-22.3896117,-49.67825,501,0,0,59,32,07/14/18-23:00,7,7,23,23,0,0,inactive
Caetetus,5658,18-07,7,1,3,21,7/15/2018,1:00,-22.3887483,-49.678155,693,0,0,35,30,07/15/18-01:00,7,7,1,1,0,0,inactive
Caetetus,5658,18-07,7,1,3,21,7/15/2018,3:00,-22.3866233,-49.6758117,1060,0,0,45,32,07/15/18-03:00,7,7,3,3,0,0,inactive
Caetetus,5658,18-07,7,1,3,21,7/15/2018,5:00,-22.388045,-49.6773683,718,0,0,82,30,07/15/18-05:00,7,7,5,5,0,0,inactive
Caetetus,5658,18-07,7,1,3,21,7/15/2018,7:00,-22.3877517,-49.676925,662,0,0,88,31,07/15/18-07:00,7,7,7,7,0,0,inactive
Caetetus,5658,18-07,7,1,3,21,7/15/2018,9:00,-22.38178,-49.6772233,745,2,2,30,28,07/15/18-09:00,7,7,9,9,0.07,0.07,active
Caetetus,5658,18-07,7,1,3,21,7/15/2018,13:00,-22.38472,-49.69068,625,58,21,118,31,07/15/18-13:00,7,7,13,13,0.49,0.18,active
Caetetus,5658,18-07,7,1,3,21,7/15/2018,15:00,-22.3817183,-49.6894133,628,44,9,106,30,07/15/18-15:00,7,7,15,15,0.42,0.08,active
Caetetus,5658,18-07,7,1,3,21,7/15/2018,17:00,-22.3884167,-49.6948283,653,3,2,66,32,07/15/18-17:00,7,7,17,17,0.05,0.03,active
Caetetus,5658,18-07,7,1,3,21,7/15/2018,19:00,-22.38948,-49.69698,659,2,0,40,31,07/15/18-19:00,7,7,19,19,0.05,0,active
Caetetus,5658,18-07,7,1,3,21,7/15/2018,21:00,-22.3871067,-49.6931717,607,1,0,30,29,07/15/18-21:00,7,7,21,21,0.03,0,inactive
Caetetus,5658,18-07,7,1,3,21,7/15/2018,23:00,-22.38769,-49.69091,508,4,4,30,30,07/15/18-23:00,7,7,23,23,0.13,0.13,active
Caetetus,5658,18-07,7,1,4,22,7/16/2018,1:00,-22.3891667,-49.688245,669,0,0,30,31,07/16/18-01:00,7,7,1,1,0,0,inactive
Caetetus,5658,18-07,7,1,4,22,7/16/2018,3:00,-22.388855,-49.68841,682,1,2,48,32,07/16/18-03:00,7,7,3,3,0.02,0.04,inactive
Caetetus,5658,18-07,7,1,4,22,7/16/2018,5:00,-22.3886267,-49.6882117,723,0,0,104,31,07/16/18-05:00,7,7,5,5,0,0,inactive
Caetetus,5658,18-07,7,1,4,22,7/16/2018,7:00,-22.3886567,-49.6884917,643,0,0,42,31,07/16/18-07:00,7,7,7,7,0,0,inactive
Caetetus,5658,18-07,7,1,4,22,7/16/2018,9:00,-22.3885783,-49.68812,639,0,0,46,32,07/16/18-09:00,7,7,9,9,0,0,inactive
Caetetus,5658,18-07,7,1,4,22,7/16/2018,11:00,-22.39161,-49.682675,604,37,6,98,31,07/16/18-11:00,7,7,11,11,0.38,0.06,active
Caetetus,5658,18-07,7,1,4,22,7/16/2018,13:00,-22.394075,-49.6863617,0,7,0,116,32,07/16/18-13:00,7,7,13,13,0.06,0,active
Caetetus,5658,18-07,7,1,4,22,7/16/2018,15:00,-22.397785,-49.6839183,597,14,2,53,30,07/16/18-15:00,7,7,15,15,0.26,0.04,active
Caetetus,5658,18-07,7,1,4,22,7/16/2018,17:00,-22.4079717,-49.680125,618,8,8,38,30,07/16/18-17:00,7,7,17,17,0.21,0.21,active
Caetetus,5658,18-07,7,1,4,22,7/16/2018,19:00,-22.4066667,-49.6892883,501,2,0,62,32,07/16/18-19:00,7,7,19,19,0.03,0,inactive
Caetetus,5658,18-07,7,1,4,22,7/16/2018,21:00,-22.4067083,-49.6904917,559,0,0,101,31,07/16/18-21:00,7,7,21,21,0,0,inactive
Caetetus,5658,18-07,7,1,4,22,7/16/2018,23:00,-22.4040017,-49.69274,472,10,2,55,27,07/16/18-23:00,7,7,23,23,0.18,0.04,active
Caetetus,5658,18-07,7,1,4,23,7/17/2018,1:00,-22.4030617,-49.69251,548,0,0,148,34,07/17/18-01:00,7,7,1,1,0,0,inactive
Caetetus,5658,18-07,7,1,4,23,7/17/2018,3:00,-22.4018333,-49.6932917,548,14,6,53,28,07/17/18-03:00,7,7,3,3,0.26,0.11,active
Caetetus,5658,18-07,7,1,4,23,7/17/2018,5:00,-22.399825,-49.69457,431,0,0,43,31,07/17/18-05:00,7,7,5,5,0,0,inactive
Caetetus,5658,18-07,7,1,4,23,7/17/2018,7:00,-22.39939,-49.69461,575,0,0,49,31,07/17/18-07:00,7,7,7,7,0,0,inactive
Caetetus,5658,18-07,7,1,4,23,7/17/2018,9:00,-22.3936,-49.6944067,442,27,5,90,25,07/17/18-09:00,7,7,9,9,0.3,0.06,active
Caetetus,5658,18-07,7,1,4,23,7/17/2018,11:00,-22.3864917,-49.6911867,634,6,3,37,28,07/17/18-11:00,7,7,11,11,0.16,0.08,active
Caetetus,5658,18-07,7,1,4,23,7/17/2018,13:00,-22.3804467,-49.6892167,257,3,2,30,29,07/17/18-13:00,7,7,13,13,0.1,0.07,active
Caetetus,5658,18-07,7,1,4,23,7/17/2018,15:00,-22.3864167,-49.6899667,631,0,0,97,30,07/17/18-15:00,7,7,15,15,0,0,inactive
Caetetus,5658,18-07,7,1,4,23,7/17/2018,17:00,-22.388185,-49.6938767,685,2,1,115,33,07/17/18-17:00,7,7,17,17,0.02,0.01,inactive
Caetetus,5658,18-07,7,1,4,23,7/17/2018,19:00,-22.384375,-49.68659,469,53,6,110,27,07/17/18-19:00,7,7,19,19,0.48,0.05,active
Caetetus,5658,18-07,7,1,4,23,7/17/2018,21:00,-22.383155,-49.6841417,674,0,0,46,33,07/17/18-21:00,7,7,21,21,0,0,inactive
Caetetus,5658,18-07,7,1,4,23,7/17/2018,23:00,-22.383005,-49.683015,536,44,19,102,28,07/17/18-23:00,7,7,23,23,0.43,0.19,active
Caetetus,5658,18-07,7,1,4,24,7/18/2018,1:00,-22.3752083,-49.6763033,680,9,4,54,26,07/18/18-01:00,7,7,1,1,0.17,0.07,active
Caetetus,5658,18-07,7,1,4,24,7/18/2018,3:00,-22.3759583,-49.67864,627,17,16,99,29,07/18/18-03:00,7,7,3,3,0.17,0.16,active
Caetetus,5658,18-07,7,1,4,24,7/18/2018,5:00,-22.3755433,-49.6789667,667,0,0,39,32,07/18/18-05:00,7,7,5,5,0,0,inactive
Caetetus,5658,18-07,7,1,4,24,7/18/2018,7:00,-22.37552,-49.67913,662,0,0,83,31,07/18/18-07:00,7,7,7,7,0,0,inactive
Caetetus,5658,18-07,7,1,4,24,7/18/2018,9:00,-22.375585,-49.6825783,610,4,7,61,29,07/18/18-09:00,7,7,9,9,0.07,0.11,active
Caetetus,5658,18-07,7,1,4,24,7/18/2018,11:00,-22.3763817,-49.6826517,675,6,2,32,31,07/18/18-11:00,7,7,11,11,0.19,0.06,active
Caetetus,5658,18-07,7,1,4,24,7/18/2018,13:00,-22.3806317,-49.6879783,0,34,23,104,28,07/18/18-13:00,7,7,13,13,0.33,0.22,active
Caetetus,5658,18-07,7,1,4,24,7/18/2018,15:00,-22.3872017,-49.6926233,699,6,1,30,32,07/18/18-15:00,7,7,15,15,0.2,0.03,active
Caetetus,5658,18-07,7,1,4,24,7/18/2018,17:00,-22.3866083,-49.6911883,551,3,6,33,30,07/18/18-17:00,7,7,17,17,0.09,0.18,active
Caetetus,5658,18-07,7,1,4,24,7/18/2018,19:00,-22.3852067,-49.6876167,639,0,0,126,32,07/18/18-19:00,7,7,19,19,0,0,inactive
Caetetus,5658,18-07,7,1,4,24,7/18/2018,21:00,-22.383595,-49.6884617,544,0,0,54,29,07/18/18-21:00,7,7,21,21,0,0,inactive
Caetetus,5658,18-07,7,1,4,24,7/18/2018,23:00,-22.383155,-49.686695,443,0,0,39,32,07/18/18-23:00,7,7,23,23,0,0,inactive
Caetetus,5658,18-07,7,1,4,25,7/19/2018,1:00,-22.3826517,-49.6864767,698,0,0,82,34,07/19/18-01:00,7,7,1,1,0,0,inactive
Caetetus,5658,18-07,7,1,4,25,7/19/2018,3:00,-22.38318,-49.6864833,615,0,0,31,33,07/19/18-03:00,7,7,3,3,0,0,inactive
Caetetus,5658,18-07,7,1,4,25,7/19/2018,5:00,-22.382815,-49.6864867,706,0,0,42,32,07/19/18-05:00,7,7,5,5,0,0,inactive
Caetetus,5658,18-07,7,1,4,25,7/19/2018,7:00,-22.3829233,-49.686605,656,4,0,30,31,07/19/18-07:00,7,7,7,7,0.13,0,active
Caetetus,5658,18-07,7,1,4,25,7/19/2018,9:00,-22.38329,-49.6816083,601,23,4,65,28,07/19/18-09:00,7,7,9,9,0.35,0.06,active
Caetetus,5658,18-07,7,1,4,25,7/19/2018,11:00,-22.3863567,-49.6847133,643,26,16,73,31,07/19/18-11:00,7,7,11,11,0.36,0.22,active
Caetetus,5658,18-07,7,1,4,25,7/19/2018,13:00,-22.388365,-49.6917867,626,16,13,49,30,07/19/18-13:00,7,7,13,13,0.33,0.27,active
Caetetus,5658,18-07,7,1,4,25,7/19/2018,15:00,-22.3865017,-49.6921767,715,2,3,30,32,07/19/18-15:00,7,7,15,15,0.07,0.1,active
Caetetus,5658,18-07,7,1,4,25,7/19/2018,17:00,-22.3805767,-49.6892617,523,17,10,71,30,07/19/18-17:00,7,7,17,17,0.24,0.14,active
Caetetus,5658,18-07,7,1,4,25,7/19/2018,19:00,-22.3822983,-49.6851517,633,11,3,35,30,07/19/18-19:00,7,7,19,19,0.31,0.09,active
Caetetus,5658,18-07,7,1,4,25,7/19/2018,21:00,-22.382395,-49.68439,555,3,4,76,32,07/19/18-21:00,7,7,21,21,0.04,0.05,inactive
Caetetus,5658,18-07,7,1,4,25,7/19/2018,23:00,-22.3825433,-49.6848767,683,0,1,71,32,07/19/18-23:00,7,7,23,23,0,0.01,inactive
Caetetus,5658,18-07,7,1,4,26,7/20/2018,1:00,-22.38272,-49.6838233,700,6,3,30,32,07/20/18-01:00,7,7,1,1,0.2,0.1,active
Caetetus,5658,18-07,7,1,4,26,7/20/2018,3:00,-22.3825983,-49.6843417,593,0,0,30,33,07/20/18-03:00,7,7,3,3,0,0,inactive
Caetetus,5658,18-07,7,1,4,26,7/20/2018,5:00,-22.3822717,-49.6843633,655,0,0,106,32,07/20/18-05:00,7,7,5,5,0,0,inactive
Caetetus,5658,18-07,7,1,4,26,7/20/2018,7:00,-22.3822917,-49.6840333,662,2,1,66,31,07/20/18-07:00,7,7,7,7,0.03,0.02,inactive
Caetetus,5658,18-07,7,1,4,26,7/20/2018,9:00,-22.383375,-49.68776,594,5,2,30,28,07/20/18-09:00,7,7,9,9,0.17,0.07,active
Caetetus,5658,18-07,7,1,4,26,7/20/2018,11:00,-22.3863283,-49.6913183,614,0,0,82,30,07/20/18-11:00,7,7,11,11,0,0,inactive
Caetetus,5658,18-07,7,1,4,26,7/20/2018,13:00,-22.3873567,-49.6913483,589,0,0,41,29,07/20/18-13:00,7,7,13,13,0,0,inactive
Caetetus,5658,18-07,7,1,4,26,7/20/2018,15:00,-22.388365,-49.6920033,576,5,0,30,31,07/20/18-15:00,7,7,15,15,0.17,0,active
Caetetus,5658,18-07,7,1,4,26,7/20/2018,17:00,-22.3889533,-49.691895,570,6,4,30,29,07/20/18-17:00,7,7,17,17,0.2,0.13,active
Caetetus,5658,18-07,7,1,4,26,7/20/2018,19:00,-22.387775,-49.69295,539,1,3,83,29,07/20/18-19:00,7,7,19,19,0.01,0.04,inactive
Caetetus,5658,18-07,7,1,4,26,7/20/2018,21:00,-22.3841233,-49.6855317,666,0,0,101,31,07/20/18-21:00,7,7,21,21,0,0,inactive
Caetetus,5658,18-07,7,1,4,26,7/20/2018,23:00,-22.3821833,-49.68494,687,49,4,106,30,07/20/18-23:00,7,7,23,23,0.46,0.04,active
Caetetus,5658,18-07,7,1,4,27,7/21/2018,1:00,-22.3823483,-49.68413,686,0,0,58,32,07/21/18-01:00,7,7,1,1,0,0,inactive
Caetetus,5658,18-07,7,1,4,27,7/21/2018,3:00,-22.3819267,-49.6839417,639,0,0,46,32,07/21/18-03:00,7,7,3,3,0,0,inactive
Caetetus,5658,18-07,7,1,4,27,7/21/2018,5:00,-22.38161,-49.6838767,597,0,0,90,30,07/21/18-05:00,7,7,5,5,0,0,inactive
Caetetus,5658,18-07,7,1,4,27,7/21/2018,9:00,-22.3821783,-49.6842,663,0,4,42,30,07/21/18-09:00,7,7,9,9,0,0.1,inactive
Caetetus,5658,18-07,7,1,4,27,7/21/2018,11:00,-22.3834883,-49.6875567,613,18,11,58,30,07/21/18-11:00,7,7,11,11,0.31,0.19,active
Caetetus,5658,18-07,7,1,4,27,7/21/2018,13:00,-22.3812783,-49.6888817,622,30,9,70,28,07/21/18-13:00,7,7,13,13,0.43,0.13,active
Caetetus,5658,18-07,7,1,4,27,7/21/2018,15:00,-22.387515,-49.6935383,670,3,0,30,29,07/21/18-15:00,7,7,15,15,0.1,0,active
Caetetus,5658,18-07,7,1,4,27,7/21/2018,17:00,-22.384565,-49.6892567,713,15,10,106,29,07/21/18-17:00,7,7,17,17,0.14,0.09,active
Caetetus,5658,18-07,7,1,4,27,7/21/2018,19:00,-22.3832317,-49.685685,537,0,0,71,32,07/21/18-19:00,7,7,19,19,0,0,inactive
Caetetus,5658,18-07,7,1,4,27,7/21/2018,21:00,-22.38259,-49.6851783,611,10,2,44,31,07/21/18-21:00,7,7,21,21,0.23,0.05,active
Caetetus,5658,18-07,7,1,4,27,7/21/2018,23:00,-22.3815833,-49.6843033,668,0,0,41,30,07/21/18-23:00,7,7,23,23,0,0,inactive
Caetetus,5658,18-07,7,1,4,28,7/22/2018,1:00,-22.38093,-49.6846467,662,0,0,45,32,07/22/18-01:00,7,7,1,1,0,0,inactive
Caetetus,5658,18-07,7,1,4,28,7/22/2018,3:00,-22.381145,-49.6848217,541,0,0,30,33,07/22/18-03:00,7,7,3,3,0,0,inactive
Caetetus,5658,18-07,7,1,4,28,7/22/2018,5:00,-22.380355,-49.68476,626,0,0,114,30,07/22/18-05:00,7,7,5,5,0,0,inactive
Caetetus,5658,18-07,7,1,4,28,7/22/2018,7:00,-22.3804517,-49.6848517,656,0,0,61,32,07/22/18-07:00,7,7,7,7,0,0,inactive
Caetetus,5658,18-07,7,1,4,28,7/22/2018,9:00,-22.3836817,-49.684835,331,5,4,33,25,07/22/18-09:00,7,7,9,9,0.15,0.12,active
Caetetus,5658,18-07,7,1,4,28,7/22/2018,11:00,-22.3876317,-49.6874633,598,11,9,59,27,07/22/18-11:00,7,7,11,11,0.19,0.15,active
Caetetus,5658,18-07,7,1,4,28,7/22/2018,13:00,-22.39194,-49.68258,897,16,12,56,29,07/22/18-13:00,7,7,13,13,0.29,0.21,active
Caetetus,5658,18-07,7,1,4,28,7/22/2018,15:00,-22.38749,-49.6895833,0,51,22,108,30,07/22/18-15:00,7,7,15,15,0.47,0.2,active
Caetetus,5658,18-07,7,1,4,28,7/22/2018,17:00,-22.3888433,-49.6929467,679,13,6,50,31,07/22/18-17:00,7,7,17,17,0.26,0.12,active
Caetetus,5658,18-07,7,1,4,28,7/22/2018,19:00,-22.38475,-49.68666,608,0,0,72,30,07/22/18-19:00,7,7,19,19,0,0,inactive
Caetetus,5658,18-07,7,1,4,28,7/22/2018,21:00,-22.383765,-49.685705,726,13,2,54,31,07/22/18-21:00,7,7,21,21,0.24,0.04,active
Caetetus,5658,18-07,7,1,4,28,7/22/2018,23:00,-22.382425,-49.68144,558,55,14,137,29,07/22/18-23:00,7,7,23,23,0.4,0.1,active
Caetetus,5658,18-07,7,1,5,29,7/23/2018,1:00,-22.382145,-49.6834067,702,0,0,104,31,07/23/18-01:00,7,7,1,1,0,0,inactive
Caetetus,5658,18-07,7,1,5,29,7/23/2018,3:00,-22.3818183,-49.6837483,680,0,0,30,32,07/23/18-03:00,7,7,3,3,0,0,inactive
Caetetus,5658,18-07,7,1,5,29,7/23/2018,5:00,-22.3829367,-49.6841667,414,0,0,30,31,07/23/18-05:00,7,7,5,5,0,0,inactive
Caetetus,5658,18-07,7,1,5,29,7/23/2018,7:00,-22.381675,-49.6834233,690,0,0,30,32,07/23/18-07:00,7,7,7,7,0,0,inactive
Caetetus,5658,18-07,7,1,5,29,7/23/2018,9:00,-22.37994,-49.6822483,662,2,0,30,28,07/23/18-09:00,7,7,9,9,0.07,0,active
Caetetus,5658,18-07,7,1,5,29,7/23/2018,11:00,-22.3865083,-49.685105,556,15,10,86,29,07/23/18-11:00,7,7,11,11,0.17,0.12,active
Caetetus,5658,18-07,7,1,5,29,7/23/2018,15:00,-22.38294,-49.68935,0,67,17,165,29,07/23/18-15:00,7,7,15,15,0.41,0.1,active
Caetetus,5658,18-07,7,1,5,29,7/23/2018,17:00,-22.3865067,-49.6840017,722,16,5,46,31,07/23/18-17:00,7,7,17,17,0.35,0.11,active
Caetetus,5658,18-07,7,1,5,29,7/23/2018,19:00,-22.3861717,-49.6849483,471,9,4,35,29,07/23/18-19:00,7,7,19,19,0.26,0.11,active
Caetetus,5658,18-07,7,1,5,29,7/23/2018,21:00,-22.3880383,-49.697235,642,0,0,66,32,07/23/18-21:00,7,7,21,21,0,0,inactive
Caetetus,5658,18-07,7,1,5,30,7/24/2018,1:00,-22.3885233,-49.69488,669,10,0,36,33,07/24/18-01:00,7,7,1,1,0.28,0,active
Caetetus,5658,18-07,7,1,5,30,7/24/2018,3:00,-22.3883467,-49.6954,654,3,1,41,30,07/24/18-03:00,7,7,3,3,0.07,0.02,active
Caetetus,5658,18-07,7,1,5,30,7/24/2018,5:00,-22.3885567,-49.6955683,628,0,0,30,32,07/24/18-05:00,7,7,5,5,0,0,inactive
Caetetus,5658,18-07,7,1,5,30,7/24/2018,7:00,-22.3887967,-49.695645,633,0,0,42,32,07/24/18-07:00,7,7,7,7,0,0,inactive
Caetetus,5658,18-07,7,1,5,30,7/24/2018,9:00,-22.388965,-49.6956833,645,4,2,30,30,07/24/18-09:00,7,7,9,9,0.13,0.07,active
Caetetus,5658,18-07,7,1,5,30,7/24/2018,11:00,-22.3857517,-49.69088,613,20,7,60,29,07/24/18-11:00,7,7,11,11,0.33,0.12,active
Caetetus,5658,18-07,7,1,5,30,7/24/2018,13:00,-22.3824017,-49.6889633,622,0,0,134,29,07/24/18-13:00,7,7,13,13,0,0,inactive
Caetetus,5658,18-07,7,1,5,30,7/24/2018,15:00,-22.3799567,-49.6883033,565,22,13,90,29,07/24/18-15:00,7,7,15,15,0.24,0.14,active
Caetetus,5658,18-07,7,1,5,30,7/24/2018,17:00,-22.38146,-49.6825133,535,5,3,30,31,07/24/18-17:00,7,7,17,17,0.17,0.1,active
Caetetus,5658,18-07,7,1,5,30,7/24/2018,19:00,-22.3835067,-49.6832133,412,18,10,78,30,07/24/18-19:00,7,7,19,19,0.23,0.13,active
Caetetus,5658,18-07,7,1,5,30,7/24/2018,21:00,-22.38294,-49.6843283,693,0,0,48,31,07/24/18-21:00,7,7,21,21,0,0,inactive
Caetetus,5658,18-07,7,1,5,30,7/24/2018,23:00,-22.3822683,-49.684665,720,58,12,123,31,07/24/18-23:00,7,7,23,23,0.47,0.1,active
